Step Time(ns) rpsystem.singlet rpsystem.t0 rpsystem.tp rpsystem.tm rpsystem.identity 
1 2759 0.34046 0.242694 0.203088 0.213757 1 
1 2760 0.340746 0.242695 0.202765 0.213794 1 
1 2761 0.340989 0.242666 0.202477 0.213868 1 
1 2762 0.341191 0.242605 0.202228 0.213976 1 
1 2763 0.341355 0.24251 0.202021 0.214114 1 
1 2764 0.341484 0.242381 0.201858 0.214277 1 
1 2765 0.341582 0.24222 0.201737 0.214461 1 
1 2766 0.341654 0.242029 0.201657 0.214661 1 
1 2767 0.341704 0.241813 0.201614 0.214869 1 
1 2768 0.341739 0.241576 0.201604 0.215081 1 
1 2769 0.341761 0.241325 0.201623 0.215291 1 
1 2770 0.341776 0.241068 0.201663 0.215493 1 
1 2771 0.341787 0.24081 0.201718 0.215685 1 
1 2772 0.341797 0.24056 0.201782 0.21586 1 
1 2773 0.341809 0.240324 0.20185 0.216018 1 
1 2774 0.341822 0.240108 0.201914 0.216156 1 
1 2775 0.341838 0.239919 0.201971 0.216272 1 
1 2776 0.341857 0.239761 0.202015 0.216367 1 
1 2777 0.341877 0.239637 0.202045 0.216441 1 
1 2778 0.341896 0.23955 0.202058 0.216496 1 
1 2779 0.341911 0.239502 0.202052 0.216535 1 
1 2780 0.34192 0.239492 0.20203 0.216558 1 
1 2781 0.341918 0.23952 0.201992 0.216571 1 
1 2782 0.341902 0.239583 0.20194 0.216575 1 
1 2783 0.341868 0.239679 0.201878 0.216574 1 
1 2784 0.341812 0.239806 0.201811 0.216572 1 
1 2785 0.341729 0.239959 0.201742 0.21657 1 
1 2786 0.341616 0.240136 0.201676 0.216572 1 
1 2787 0.34147 0.240331 0.201619 0.216579 1 
1 2788 0.341288 0.240543 0.201575 0.216594 1 
1 2789 0.341069 0.240766 0.201548 0.216617 1 
1 2790 0.34081 0.240998 0.201543 0.216649 1 
1 2791 0.340512 0.241236 0.201563 0.216689 1 
1 2792 0.340177 0.241476 0.20161 0.216737 1 
1 2793 0.339806 0.241716 0.201686 0.216791 1 
1 2794 0.339404 0.241954 0.201791 0.216851 1 
1 2795 0.338975 0.242185 0.201925 0.216915 1 
1 2796 0.338525 0.242409 0.202086 0.216981 1 
1 2797 0.338061 0.242621 0.202272 0.217046 1 
1 2798 0.337593 0.242819 0.20248 0.217108 1 
1 2799 0.337129 0.243 0.202705 0.217166 1 
1 2800 0.336679 0.243161 0.202942 0.217218 1 
1 2801 0.336254 0.243299 0.203186 0.21726 1 
1 2802 0.335863 0.243412 0.203432 0.217293 1 
1 2803 0.335516 0.243497 0.203672 0.217314 1 
1 2804 0.335223 0.243553 0.203902 0.217323 1 
1 2805 0.334991 0.243577 0.204114 0.217318 1 
1 2806 0.334827 0.24357 0.204304 0.217299 1 
1 2807 0.334737 0.243532 0.204465 0.217265 1 
1 2808 0.334724 0.243465 0.204593 0.217218 1 
1 2809 0.334789 0.243371 0.204683 0.217156 1 
1 2810 0.334932 0.243254 0.204733 0.217081 1 
1 2811 0.335149 0.243119 0.20474 0.216993 1 
1 2812 0.335435 0.24297 0.204702 0.216893 1 
1 2813 0.335782 0.242816 0.20462 0.216782 1 
1 2814 0.336183 0.242661 0.204494 0.216662 1 
1 2815 0.336626 0.242513 0.204326 0.216535 1 
1 2816 0.337099 0.24238 0.204119 0.216402 1 
1 2817 0.337589 0.242268 0.203878 0.216265 1 
1 2818 0.338084 0.242182 0.203607 0.216127 1 
1 2819 0.338569 0.242129 0.203313 0.215989 1 
1 2820 0.339031 0.242111 0.203003 0.215855 1 
1 2821 0.339458 0.242132 0.202683 0.215727 1 
1 2822 0.339839 0.242193 0.202361 0.215607 1 
1 2823 0.340163 0.242293 0.202047 0.215498 1 
1 2824 0.340422 0.242431 0.201746 0.215402 1 
1 2825 0.340609 0.242602 0.201467 0.215322 1 
1 2826 0.340722 0.242802 0.201217 0.21526 1 
1 2827 0.340757 0.243025 0.201001 0.215218 1 
1 2828 0.340715 0.243264 0.200826 0.215196 1 
1 2829 0.340599 0.243511 0.200694 0.215196 1 
1 2830 0.340414 0.24376 0.200609 0.215217 1 
1 2831 0.340167 0.244002 0.200571 0.21526 1 
1 2832 0.339867 0.244229 0.200581 0.215323 1 
1 2833 0.339524 0.244436 0.200635 0.215405 1 
1 2834 0.33915 0.244615 0.20073 0.215504 1 
1 2835 0.338758 0.244763 0.200862 0.215616 1 
1 2836 0.33836 0.244876 0.201024 0.21574 1 
1 2837 0.337969 0.244952 0.201209 0.21587 1 
1 2838 0.337598 0.24499 0.20141 0.216003 1 
1 2839 0.337257 0.244991 0.201617 0.216136 1 
1 2840 0.336957 0.244957 0.201822 0.216264 1 
1 2841 0.336706 0.244892 0.202018 0.216384 1 
1 2842 0.33651 0.2448 0.202197 0.216493 1 
1 2843 0.336373 0.244686 0.202352 0.216588 1 
1 2844 0.336297 0.244555 0.202479 0.216668 1 
1 2845 0.33628 0.244415 0.202574 0.216731 1 
1 2846 0.33632 0.24427 0.202633 0.216777 1 
1 2847 0.336409 0.244126 0.202659 0.216807 1 
1 2848 0.336541 0.243988 0.20265 0.216821 1 
1 2849 0.336706 0.24386 0.202612 0.216822 1 
1 2850 0.336892 0.243747 0.202548 0.216813 1 
1 2851 0.337089 0.243649 0.202465 0.216797 1 
1 2852 0.337284 0.243568 0.20237 0.216778 1 
1 2853 0.337465 0.243505 0.202271 0.21676 1 
1 2854 0.337622 0.243457 0.202175 0.216746 1 
1 2855 0.337746 0.243423 0.202092 0.21674 1 
1 2856 0.337828 0.2434 0.202028 0.216745 1 
1 2857 0.337863 0.243383 0.20199 0.216764 1 
1 2858 0.337847 0.243369 0.201985 0.216798 1 
1 2859 0.337782 0.243353 0.202016 0.216849 1 
1 2860 0.337667 0.243332 0.202086 0.216916 1 
1 2861 0.337509 0.2433 0.202194 0.216997 1 
1 2862 0.337312 0.243255 0.202341 0.217092 1 
1 2863 0.337088 0.243194 0.202522 0.217196 1 
1 2864 0.336845 0.243116 0.202732 0.217307 1 
1 2865 0.336594 0.24302 0.202965 0.217421 1 
1 2866 0.336349 0.242908 0.203212 0.217531 1 
1 2867 0.336119 0.24278 0.203466 0.217635 1 
1 2868 0.335918 0.242641 0.203715 0.217726 1 
1 2869 0.335755 0.242493 0.20395 0.217802 1 
1 2870 0.335638 0.242343 0.204162 0.217856 1 
1 2871 0.335575 0.242196 0.204341 0.217887 1 
1 2872 0.33557 0.242058 0.20448 0.217892 1 
1 2873 0.335627 0.241933 0.204571 0.217869 1 
1 2874 0.335744 0.241829 0.204608 0.217818 1 
1 2875 0.335921 0.241751 0.20459 0.217738 1 
1 2876 0.336153 0.241701 0.204514 0.217632 1 
1 2877 0.336434 0.241685 0.20438 0.217501 1 
1 2878 0.336757 0.241703 0.204191 0.217349 1 
1 2879 0.337113 0.241757 0.203951 0.217179 1 
1 2880 0.337493 0.241845 0.203667 0.216995 1 
1 2881 0.337886 0.241966 0.203346 0.216802 1 
1 2882 0.338283 0.242116 0.202997 0.216604 1 
1 2883 0.338673 0.242292 0.202629 0.216406 1 
1 2884 0.339048 0.242486 0.202253 0.216213 1 
1 2885 0.339399 0.242694 0.201879 0.216027 1 
1 2886 0.33972 0.242909 0.201518 0.215854 1 
1 2887 0.340003 0.243124 0.201179 0.215694 1 
1 2888 0.340246 0.243332 0.200872 0.215551 1 
1 2889 0.340444 0.243527 0.200604 0.215426 1 
1 2890 0.340595 0.243703 0.200382 0.21532 1 
1 2891 0.3407 0.243857 0.200211 0.215233 1 
1 2892 0.340758 0.243984 0.200094 0.215164 1 
1 2893 0.340773 0.244081 0.200034 0.215112 1 
1 2894 0.340747 0.244147 0.200029 0.215077 1 
1 2895 0.340683 0.244181 0.200079 0.215057 1 
1 2896 0.340588 0.244184 0.200179 0.215049 1 
1 2897 0.340465 0.244157 0.200326 0.215051 1 
1 2898 0.340322 0.244102 0.200513 0.215063 1 
1 2899 0.340165 0.244021 0.200733 0.215081 1 
1 2900 0.339999 0.243918 0.200978 0.215105 1 
1 2901 0.339832 0.243794 0.201241 0.215133 1 
1 2902 0.33967 0.243653 0.201514 0.215163 1 
1 2903 0.339519 0.243498 0.201787 0.215197 1 
1 2904 0.339384 0.24333 0.202054 0.215232 1 
1 2905 0.339271 0.243152 0.202308 0.215269 1 
1 2906 0.339184 0.242965 0.202543 0.215308 1 
1 2907 0.339127 0.242771 0.202753 0.215349 1 
1 2908 0.3391 0.24257 0.202935 0.215394 1 
1 2909 0.339106 0.242363 0.203088 0.215444 1 
1 2910 0.339143 0.242151 0.203208 0.215498 1 
1 2911 0.339211 0.241933 0.203298 0.215558 1 
1 2912 0.339306 0.241711 0.203358 0.215625 1 
1 2913 0.339424 0.241486 0.203391 0.2157 1 
1 2914 0.33956 0.241257 0.2034 0.215782 1 
1 2915 0.339708 0.241028 0.203391 0.215874 1 
1 2916 0.33986 0.240799 0.203367 0.215974 1 
1 2917 0.34001 0.240573 0.203334 0.216082 1 
1 2918 0.340149 0.240353 0.203298 0.216199 1 
1 2919 0.34027 0.240142 0.203264 0.216324 1 
1 2920 0.340364 0.239943 0.203237 0.216456 1 
1 2921 0.340426 0.239759 0.20322 0.216594 1 
1 2922 0.340449 0.239594 0.203219 0.216738 1 
1 2923 0.340427 0.239451 0.203236 0.216886 1 
1 2924 0.340359 0.239333 0.203272 0.217037 1 
1 2925 0.340241 0.239242 0.203328 0.21719 1 
1 2926 0.340073 0.23918 0.203404 0.217343 1 
1 2927 0.339856 0.23915 0.203498 0.217497 1 
1 2928 0.339592 0.239151 0.203608 0.217649 1 
1 2929 0.339287 0.239185 0.20373 0.217798 1 
1 2930 0.338945 0.239252 0.203859 0.217944 1 
1 2931 0.338573 0.23935 0.203992 0.218086 1 
1 2932 0.338179 0.239478 0.204121 0.218222 1 
1 2933 0.337772 0.239636 0.20424 0.218351 1 
1 2934 0.337361 0.239821 0.204345 0.218473 1 
1 2935 0.336955 0.240032 0.204427 0.218586 1 
1 2936 0.336563 0.240266 0.204482 0.218689 1 
1 2937 0.336194 0.240521 0.204505 0.21878 1 
1 2938 0.335857 0.240796 0.20449 0.218857 1 
1 2939 0.335559 0.241087 0.204434 0.21892 1 
1 2940 0.335307 0.241392 0.204335 0.218967 1 
1 2941 0.335107 0.241708 0.204191 0.218995 1 
1 2942 0.334962 0.242032 0.204002 0.219004 1 
1 2943 0.334876 0.242362 0.20377 0.218992 1 
1 2944 0.334851 0.242693 0.203498 0.218958 1 
1 2945 0.334887 0.243022 0.20319 0.218901 1 
1 2946 0.334984 0.243343 0.202851 0.218822 1 
1 2947 0.335141 0.243651 0.202488 0.21872 1 
1 2948 0.335353 0.243942 0.202109 0.218596 1 
1 2949 0.335618 0.244208 0.201722 0.218451 1 
1 2950 0.335931 0.244444 0.201337 0.218288 1 
1 2951 0.336286 0.244644 0.200962 0.218108 1 
1 2952 0.336678 0.2448 0.200606 0.217915 1 
1 2953 0.337101 0.244908 0.200279 0.217713 1 
1 2954 0.337546 0.244961 0.199989 0.217503 1 
1 2955 0.338009 0.244957 0.199742 0.217292 1 
1 2956 0.338481 0.244891 0.199545 0.217082 1 
1 2957 0.338956 0.244764 0.199403 0.216878 1 
1 2958 0.339426 0.244574 0.199318 0.216683 1 
1 2959 0.339884 0.244324 0.199292 0.2165 1 
1 2960 0.340324 0.244019 0.199325 0.216333 1 
1 2961 0.340739 0.243664 0.199413 0.216184 1 
1 2962 0.341123 0.243269 0.199554 0.216054 1 
1 2963 0.34147 0.242842 0.199742 0.215946 1 
1 2964 0.341775 0.242396 0.19997 0.215859 1 
1 2965 0.342034 0.241942 0.20023 0.215794 1 
1 2966 0.342241 0.241495 0.200514 0.21575 1 
1 2967 0.342395 0.241066 0.200813 0.215726 1 
1 2968 0.342491 0.24067 0.201118 0.215721 1 
1 2969 0.34253 0.240317 0.201419 0.215734 1 
1 2970 0.34251 0.240019 0.201709 0.215762 1 
1 2971 0.342432 0.239784 0.201978 0.215806 1 
1 2972 0.342296 0.23962 0.202222 0.215862 1 
1 2973 0.342106 0.239529 0.202434 0.215931 1 
1 2974 0.341866 0.239513 0.20261 0.216011 1 
1 2975 0.341579 0.239571 0.202749 0.216101 1 
1 2976 0.341252 0.239698 0.202848 0.216202 1 
1 2977 0.34089 0.239888 0.202909 0.216313 1 
1 2978 0.3405 0.240131 0.202934 0.216435 1 
1 2979 0.340091 0.240418 0.202925 0.216567 1 
1 2980 0.339669 0.240734 0.202887 0.21671 1 
1 2981 0.339243 0.241069 0.202824 0.216864 1 
1 2982 0.338821 0.241408 0.202743 0.217029 1 
1 2983 0.338408 0.241739 0.202648 0.217204 1 
1 2984 0.338013 0.24205 0.202546 0.21739 1 
1 2985 0.337642 0.242331 0.202443 0.217584 1 
1 2986 0.337298 0.242572 0.202344 0.217786 1 
1 2987 0.336987 0.242767 0.202253 0.217992 1 
1 2988 0.336712 0.242912 0.202174 0.218201 1 
1 2989 0.336475 0.243005 0.202111 0.218409 1 
1 2990 0.336276 0.243046 0.202065 0.218613 1 
1 2991 0.336115 0.243038 0.202039 0.218809 1 
1 2992 0.335991 0.242984 0.202031 0.218994 1 
1 2993 0.335902 0.242893 0.202042 0.219163 1 
1 2994 0.335847 0.24277 0.202069 0.219314 1 
1 2995 0.335821 0.242624 0.202112 0.219442 1 
1 2996 0.335822 0.242465 0.202168 0.219545 1 
1 2997 0.335847 0.242299 0.202232 0.219621 1 
1 2998 0.335893 0.242137 0.202302 0.219668 1 
1 2999 0.335956 0.241986 0.202375 0.219684 1 
1 3000 0.336034 0.241851 0.202446 0.219669 1 
1 3001 0.336126 0.241739 0.202512 0.219624 1 
1 3002 0.336229 0.241653 0.202569 0.219549 1 
1 3003 0.336341 0.241596 0.202616 0.219447 1 
1 3004 0.336463 0.241569 0.202648 0.219319 1 
1 3005 0.336594 0.241573 0.202665 0.219169 1 
1 3006 0.336732 0.241604 0.202664 0.218999 1 
1 3007 0.336879 0.241661 0.202646 0.218814 1 
1 3008 0.337034 0.24174 0.202608 0.218617 1 
1 3009 0.337197 0.241837 0.202553 0.218412 1 
1 3010 0.337368 0.241948 0.202481 0.218203 1 
1 3011 0.337545 0.242067 0.202394 0.217994 1 
1 3012 0.337729 0.242189 0.202294 0.217788 1 
1 3013 0.337918 0.24231 0.202184 0.217588 1 
1 3014 0.338111 0.242424 0.202067 0.217398 1 
1 3015 0.338306 0.242527 0.201947 0.21722 1 
1 3016 0.338503 0.242614 0.201827 0.217055 1 
1 3017 0.338699 0.242683 0.201712 0.216906 1 
1 3018 0.338893 0.24273 0.201605 0.216773 1 
1 3019 0.339083 0.242752 0.201508 0.216657 1 
1 3020 0.339269 0.242747 0.201426 0.216558 1 
1 3021 0.339449 0.242714 0.20136 0.216476 1 
1 3022 0.339623 0.242654 0.201313 0.21641 1 
1 3023 0.33979 0.242565 0.201286 0.216359 1 
1 3024 0.339951 0.242448 0.201278 0.216322 1 
1 3025 0.340105 0.242307 0.20129 0.216298 1 
1 3026 0.340252 0.242143 0.20132 0.216285 1 
1 3027 0.340393 0.24196 0.201367 0.216281 1 
1 3028 0.340526 0.241762 0.201427 0.216285 1 
1 3029 0.340653 0.241555 0.201497 0.216295 1 
1 3030 0.34077 0.241343 0.201575 0.216312 1 
1 3031 0.340877 0.241135 0.201656 0.216333 1 
1 3032 0.34097 0.240935 0.201736 0.216359 1 
1 3033 0.341047 0.240753 0.201812 0.216388 1 
1 3034 0.341103 0.240595 0.20188 0.216422 1 
1 3035 0.341134 0.240467 0.201938 0.216461 1 
1 3036 0.341135 0.240377 0.201983 0.216506 1 
1 3037 0.3411 0.24033 0.202013 0.216557 1 
1 3038 0.341024 0.240331 0.202029 0.216616 1 
1 3039 0.340902 0.240384 0.20203 0.216684 1 
1 3040 0.34073 0.24049 0.202016 0.216763 1 
1 3041 0.340506 0.240649 0.201991 0.216854 1 
1 3042 0.340227 0.240861 0.201955 0.216957 1 
1 3043 0.339894 0.24112 0.201913 0.217073 1 
1 3044 0.339508 0.241423 0.201867 0.217202 1 
1 3045 0.339075 0.24176 0.201821 0.217344 1 
1 3046 0.338601 0.242123 0.201779 0.217497 1 
1 3047 0.338094 0.242501 0.201744 0.21766 1 
1 3048 0.337565 0.242883 0.201721 0.21783 1 
1 3049 0.337026 0.243256 0.201712 0.218005 1 
1 3050 0.336492 0.243607 0.20172 0.218182 1 
1 3051 0.335975 0.243922 0.201747 0.218356 1 
1 3052 0.335491 0.244191 0.201794 0.218524 1 
1 3053 0.335054 0.244402 0.201862 0.218682 1 
1 3054 0.334677 0.244546 0.201951 0.218826 1 
1 3055 0.334372 0.244615 0.202061 0.218953 1 
1 3056 0.334148 0.244604 0.20219 0.219058 1 
1 3057 0.334013 0.244511 0.202336 0.21914 1 
1 3058 0.33397 0.244336 0.202497 0.219197 1 
1 3059 0.334021 0.244083 0.20267 0.219227 1 
1 3060 0.334161 0.243756 0.202853 0.219229 1 
1 3061 0.334387 0.243366 0.203041 0.219206 1 
1 3062 0.334688 0.242924 0.203232 0.219156 1 
1 3063 0.335054 0.242441 0.203422 0.219083 1 
1 3064 0.33547 0.241933 0.203607 0.21899 1 
1 3065 0.335921 0.241416 0.203785 0.218879 1 
1 3066 0.33639 0.240906 0.20395 0.218753 1 
1 3067 0.336862 0.240419 0.204102 0.218618 1 
1 3068 0.337318 0.239971 0.204235 0.218476 1 
1 3069 0.337744 0.239576 0.204348 0.218332 1 
1 3070 0.338125 0.239247 0.204439 0.218189 1 
1 3071 0.338451 0.238995 0.204504 0.21805 1 
1 3072 0.33871 0.238827 0.204544 0.217919 1 
1 3073 0.338898 0.23875 0.204555 0.217797 1 
1 3074 0.339009 0.238764 0.204539 0.217687 1 
1 3075 0.339043 0.238871 0.204495 0.217591 1 
1 3076 0.339003 0.239067 0.204422 0.217508 1 
1 3077 0.338891 0.239346 0.204324 0.21744 1 
1 3078 0.338715 0.239699 0.2042 0.217387 1 
1 3079 0.338482 0.240116 0.204054 0.217348 1 
1 3080 0.338202 0.240586 0.203888 0.217323 1 
1 3081 0.337886 0.241095 0.203707 0.217313 1 
1 3082 0.337544 0.241629 0.203513 0.217314 1 
1 3083 0.337186 0.242175 0.203311 0.217329 1 
1 3084 0.336822 0.24272 0.203105 0.217354 1 
1 3085 0.336461 0.24325 0.202899 0.217389 1 
1 3086 0.336113 0.243756 0.202697 0.217434 1 
1 3087 0.335783 0.244225 0.202504 0.217487 1 
1 3088 0.335479 0.244652 0.202323 0.217546 1 
1 3089 0.335205 0.245029 0.202155 0.217611 1 
1 3090 0.334965 0.245353 0.202004 0.217678 1 
1 3091 0.334762 0.245621 0.20187 0.217747 1 
1 3092 0.334598 0.245834 0.201753 0.217815 1 
1 3093 0.334475 0.245992 0.201654 0.217879 1 
1 3094 0.334395 0.246099 0.20157 0.217936 1 
1 3095 0.334357 0.24616 0.201499 0.217984 1 
1 3096 0.334364 0.246178 0.201439 0.21802 1 
1 3097 0.334413 0.24616 0.201386 0.21804 1 
1 3098 0.334507 0.246113 0.201338 0.218043 1 
1 3099 0.334643 0.246041 0.20129 0.218026 1 
1 3100 0.334821 0.245951 0.20124 0.217988 1 
1 3101 0.335039 0.245849 0.201184 0.217928 1 
1 3102 0.335294 0.24574 0.201121 0.217845 1 
1 3103 0.335582 0.245628 0.201049 0.21774 1 
1 3104 0.335899 0.245516 0.200968 0.217616 1 
1 3105 0.336239 0.245409 0.200879 0.217474 1 
1 3106 0.336593 0.245307 0.200781 0.217319 1 
1 3107 0.336954 0.245213 0.20068 0.217153 1 
1 3108 0.337311 0.245129 0.200576 0.216983 1 
1 3109 0.337655 0.245055 0.200476 0.216813 1 
1 3110 0.337975 0.244991 0.200384 0.216649 1 
1 3111 0.338259 0.244939 0.200305 0.216496 1 
1 3112 0.338497 0.244898 0.200245 0.21636 1 
1 3113 0.338678 0.244869 0.200209 0.216244 1 
1 3114 0.338793 0.244851 0.200203 0.216153 1 
1 3115 0.338836 0.244843 0.200232 0.216089 1 
1 3116 0.338801 0.244846 0.200298 0.216055 1 
1 3117 0.338686 0.244858 0.200406 0.21605 1 
1 3118 0.33849 0.244878 0.200558 0.216074 1 
1 3119 0.338216 0.244904 0.200754 0.216126 1 
1 3120 0.337869 0.244935 0.200993 0.216203 1 
1 3121 0.337458 0.244967 0.201275 0.2163 1 
1 3122 0.336995 0.244997 0.201595 0.216413 1 
1 3123 0.336491 0.245022 0.201951 0.216536 1 
1 3124 0.335961 0.245038 0.202335 0.216665 1 
1 3125 0.335423 0.24504 0.202743 0.216794 1 
1 3126 0.334891 0.245023 0.203168 0.216918 1 
1 3127 0.334384 0.244984 0.203601 0.217032 1 
1 3128 0.333916 0.244918 0.204034 0.217131 1 
1 3129 0.333503 0.244822 0.204461 0.217215 1 
1 3130 0.333157 0.244693 0.204871 0.217279 1 
1 3131 0.332888 0.244529 0.205258 0.217324 1 
1 3132 0.332705 0.24433 0.205614 0.21735 1 
1 3133 0.332612 0.244096 0.205933 0.217358 1 
1 3134 0.332611 0.24383 0.206207 0.217351 1 
1 3135 0.3327 0.243535 0.206433 0.217332 1 
1 3136 0.332875 0.243216 0.206605 0.217304 1 
1 3137 0.333129 0.242878 0.20672 0.217272 1 
1 3138 0.333452 0.242531 0.206777 0.217241 1 
1 3139 0.333832 0.24218 0.206774 0.217213 1 
1 3140 0.334257 0.241836 0.206713 0.217194 1 
1 3141 0.334713 0.241507 0.206594 0.217187 1 
1 3142 0.335184 0.241202 0.20642 0.217194 1 
1 3143 0.335659 0.24093 0.206195 0.217217 1 
1 3144 0.336122 0.240698 0.205923 0.217257 1 
1 3145 0.336562 0.240512 0.205611 0.217315 1 
1 3146 0.336969 0.240379 0.205264 0.217388 1 
1 3147 0.337333 0.240302 0.20489 0.217474 1 
1 3148 0.337649 0.240283 0.204496 0.217572 1 
1 3149 0.337912 0.240321 0.20409 0.217677 1 
1 3150 0.33812 0.240416 0.203678 0.217786 1 
1 3151 0.338273 0.240563 0.20327 0.217894 1 
1 3152 0.338374 0.240758 0.202872 0.217996 1 
1 3153 0.338427 0.240995 0.202491 0.218087 1 
1 3154 0.338438 0.241264 0.202133 0.218165 1 
1 3155 0.338415 0.241558 0.201803 0.218224 1 
1 3156 0.338364 0.241867 0.201507 0.218262 1 
1 3157 0.338296 0.242182 0.201247 0.218275 1 
1 3158 0.33822 0.242492 0.201025 0.218262 1 
1 3159 0.338145 0.242789 0.200844 0.218221 1 
1 3160 0.338081 0.243064 0.200702 0.218153 1 
1 3161 0.338035 0.243309 0.200599 0.218057 1 
1 3162 0.338016 0.243516 0.200533 0.217935 1 
1 3163 0.338031 0.24368 0.2005 0.217789 1 
1 3164 0.338086 0.243797 0.200497 0.217621 1 
1 3165 0.338184 0.243864 0.200519 0.217433 1 
1 3166 0.33833 0.243878 0.200562 0.21723 1 
1 3167 0.338526 0.243841 0.200619 0.217014 1 
1 3168 0.33877 0.243752 0.200688 0.21679 1 
1 3169 0.339064 0.243615 0.200761 0.216561 1 
1 3170 0.339403 0.243432 0.200835 0.21633 1 
1 3171 0.339783 0.243209 0.200906 0.216101 1 
1 3172 0.3402 0.242951 0.200971 0.215878 1 
1 3173 0.340646 0.242665 0.201027 0.215662 1 
1 3174 0.341113 0.242357 0.201072 0.215458 1 
1 3175 0.341592 0.242035 0.201108 0.215266 1 
1 3176 0.342072 0.241706 0.201133 0.215089 1 
1 3177 0.342543 0.241379 0.201149 0.214929 1 
1 3178 0.342991 0.241062 0.201159 0.214788 1 
1 3179 0.343406 0.240762 0.201167 0.214665 1 
1 3180 0.343774 0.240486 0.201176 0.214564 1 
1 3181 0.344083 0.240243 0.201191 0.214483 1 
1 3182 0.344322 0.240037 0.201215 0.214425 1 
1 3183 0.34448 0.239875 0.201255 0.21439 1 
1 3184 0.344548 0.23976 0.201314 0.214378 1 
1 3185 0.344517 0.239696 0.201397 0.214389 1 
1 3186 0.344383 0.239684 0.201508 0.214425 1 
1 3187 0.344142 0.239725 0.201648 0.214485 1 
1 3188 0.343792 0.239818 0.20182 0.214569 1 
1 3189 0.343338 0.23996 0.202025 0.214677 1 
1 3190 0.342783 0.240146 0.202262 0.214809 1 
1 3191 0.342137 0.240372 0.202529 0.214963 1 
1 3192 0.34141 0.240629 0.202823 0.215138 1 
1 3193 0.340617 0.240911 0.20314 0.215332 1 
1 3194 0.339775 0.241208 0.203474 0.215543 1 
1 3195 0.338903 0.24151 0.203818 0.215768 1 
1 3196 0.338022 0.241808 0.204166 0.216004 1 
1 3197 0.337154 0.242093 0.204508 0.216246 1 
1 3198 0.336321 0.242354 0.204835 0.21649 1 
1 3199 0.335546 0.242584 0.20514 0.21673 1 
1 3200 0.33485 0.242775 0.205413 0.216962 1 
1 3201 0.334253 0.242922 0.205645 0.21718 1 
1 3202 0.333772 0.24302 0.205829 0.217378 1 
1 3203 0.333422 0.243068 0.205958 0.217552 1 
1 3204 0.333213 0.243065 0.206026 0.217696 1 
1 3205 0.333152 0.243013 0.20603 0.217805 1 
1 3206 0.333242 0.242916 0.205965 0.217877 1 
1 3207 0.33348 0.24278 0.205833 0.217908 1 
1 3208 0.333859 0.242612 0.205633 0.217896 1 
1 3209 0.334369 0.242422 0.205368 0.217841 1 
1 3210 0.334993 0.242218 0.205045 0.217744 1 
1 3211 0.335712 0.242012 0.204668 0.217607 1 
1 3212 0.336505 0.241815 0.204247 0.217434 1 
1 3213 0.337345 0.241636 0.203791 0.217228 1 
1 3214 0.338206 0.241486 0.20331 0.216997 1 
1 3215 0.339063 0.241374 0.202817 0.216747 1 
1 3216 0.339886 0.241308 0.202322 0.216484 1 
1 3217 0.340651 0.241292 0.201838 0.216219 1 
1 3218 0.341334 0.241332 0.201377 0.215958 1 
1 3219 0.341914 0.241428 0.200948 0.21571 1 
1 3220 0.342374 0.241582 0.200563 0.215482 1 
1 3221 0.3427 0.241789 0.200228 0.215282 1 
1 3222 0.342886 0.242046 0.199952 0.215116 1 
1 3223 0.342927 0.242347 0.199738 0.214988 1 
1 3224 0.342827 0.242682 0.19959 0.214902 1 
1 3225 0.342592 0.243042 0.199507 0.21486 1 
1 3226 0.342233 0.243417 0.199488 0.214861 1 
1 3227 0.341768 0.243796 0.19953 0.214905 1 
1 3228 0.341217 0.244166 0.199628 0.214989 1 
1 3229 0.340602 0.244516 0.199774 0.215108 1 
1 3230 0.339948 0.244834 0.199961 0.215257 1 
1 3231 0.339281 0.245111 0.200178 0.21543 1 
1 3232 0.338627 0.245337 0.200418 0.215618 1 
1 3233 0.338012 0.245504 0.200669 0.215815 1 
1 3234 0.337457 0.245606 0.200923 0.216013 1 
1 3235 0.336985 0.245639 0.201171 0.216205 1 
1 3236 0.336611 0.2456 0.201405 0.216385 1 
1 3237 0.336347 0.24549 0.201618 0.216545 1 
1 3238 0.336203 0.24531 0.201805 0.216682 1 
1 3239 0.336181 0.245064 0.201963 0.216792 1 
1 3240 0.33628 0.244757 0.202091 0.216872 1 
1 3241 0.336493 0.244397 0.202188 0.216922 1 
1 3242 0.336809 0.243993 0.202257 0.216942 1 
1 3243 0.337213 0.243554 0.202299 0.216933 1 
1 3244 0.337688 0.243092 0.202321 0.216899 1 
1 3245 0.338213 0.242617 0.202328 0.216843 1 
1 3246 0.338766 0.242141 0.202325 0.216768 1 
1 3247 0.339324 0.241677 0.202319 0.216681 1 
1 3248 0.339864 0.241234 0.202316 0.216586 1 
1 3249 0.340366 0.240824 0.202324 0.216487 1 
1 3250 0.340809 0.240455 0.202346 0.21639 1 
1 3251 0.341176 0.240137 0.202389 0.216298 1 
1 3252 0.341454 0.239876 0.202454 0.216216 1 
1 3253 0.341631 0.239677 0.202545 0.216147 1 
1 3254 0.341702 0.239543 0.202662 0.216093 1 
1 3255 0.341664 0.239477 0.202804 0.216055 1 
1 3256 0.341518 0.239478 0.202969 0.216034 1 
